Time,Trace_1
0.1386,-55.06467576579296
0.13870000000000002,-53.87149557656906
0.1388,-52.39060280251229
0.1389,-50.488292628012786
0.139,-47.94475988422478
0.1391,-44.38559340465262
0.13920000000000002,-39.16130798254564
0.1393,-31.192001649626448
0.1394,-19.097836072905896
0.1395,-3.0084815926623034
0.1396,11.560300227441163
0.13970000000000002,18.003950743087195
0.1398,17.610396367639844
0.1399,14.11361502902251
0.14,9.387232121533751
0.1401,4.19836829937692
0.14020000000000002,-1.0918574867254185
0.1403,-6.298793475227838
0.1404,-11.330292918972447
0.1405,-16.145850003118724
0.1406,-20.734190415454442
0.14070000000000002,-25.101663360135937
0.1408,-29.26788485313383
0.1409,-33.26606827727547
0.14100000000000001,-37.14540469172308
0.1411,-40.97265705882232
0.14120000000000002,-44.82996495831595
0.1413,-48.80454930706954
0.1414,-52.96219289108759
0.14150000000000001,-57.29291364938422
0.1416,-61.63069986081337
0.14170000000000002,-65.60967950660698
0.1418,-68.78761685932037
0.1419,-70.9293866283226
0.14200000000000002,-72.14411564155448
0.1421,-72.72451477037268
0.1422,-72.94028787649206
0.1423,-72.96535957326734
0.1424,-72.89401361041764
0.14250000000000002,-72.77329408060409
0.1426,-72.62591547053209
0.1427,-72.46279888530111
0.1428,-72.28926556488047
0.1429,-72.10797647755408
0.14300000000000002,-71.9203137219369
0.1431,-71.72703359738433
0.1432,-71.52857997673875
0.1433,-71.32523779817024
0.1434,-71.11720997715965
0.14350000000000002,-70.90465692973852
0.1436,-70.68771733370613
0.1437,-70.46651919053681
0.1438,-70.2411856932611
0.1439,-70.01183819344186
0.14400000000000002,-69.77859748135612
0.1441,-69.54158399892904
0.1442,-69.30091732801993
0.1443,-69.05671522157886
0.1444,-68.80909220703987
0.14450000000000002,-68.55815791004707
0.1446,-68.3040150776584
0.1447,-68.04675736136906
0.1448,-67.7864668480831
0.1449,-67.52321135073785
0.14500000000000002,-67.25704143436279
0.1451,-66.98798716481797
0.1452,-66.716054545294
0.1453,-66.44122159347887
0.1454,-66.16343399613709
0.14550000000000002,-65.88260025562204
0.1456,-65.59858621234474
0.1457,-65.31120879938351
0.1458,-65.02022882796732
0.1459,-64.72534255102403
0.14600000000000002,-64.42617169118495
0.1461,-64.12225145924359
0.1462,-63.81301603179132
0.1463,-63.49778073122822
0.1464,-63.17571985674872
0.14650000000000002,-62.84583885737477
0.1466,-62.506939009646906
0.1467,-62.157572074051316
0.1468,-61.79598137532183
0.1469,-61.42002450204938
0.14700000000000002,-61.02707045786046
0.1471,-60.613861119307344
0.1472,-60.17632195401934
0.14730000000000001,-59.70929932573218
0.1474,-59.206189769543016
0.14750000000000002,-58.658406955025306
0.1476,-58.05459948190624
0.1477,-57.379476517247284
0.14780000000000001,-56.61200006988866
0.1479,-55.722523527124686
